No.,Time,,ack,ack_raw,action_length,action_output_max_len,action_output_pad,action_output_port,action_type,addr,analysis,analysis_ack_rtt,analysis_acks_frame,analysis_bytes_in_flight,analysis_push_bytes_sent,arp_dst_hw_mac,arp_dst_proto_ipv4,arp_hw_size,arp_hw_type,arp_opcode,arp_proto_size,arp_proto_type,arp_src_hw_mac,arp_src_proto_ipv4,checksum,checksum_status,code,data,data_data,data_len,data_time,data_time_relative,direction,dsfield,dsfield_dscp,dsfield_ecn,dst,dst_host,dst_hw_mac,dst_proto_ipv4,dstport,encrypted_packet,eth_addr,eth_addr_oui,eth_addr_resolved,eth_dst,eth_dst_ig,eth_dst_lg,eth_dst_oui,eth_dst_resolved,eth_ig,eth_lg,eth_src,eth_src_ig,eth_src_lg,eth_src_oui,eth_src_resolved,eth_type,etype,flags,flags_ack,flags_cwr,flags_df,flags_ecn,flags_fin,flags_mf,flags_ns,flags_push,flags_rb,flags_res,flags_reset,flags_str,flags_syn,flags_urg,flowmod_buffer_id,flowmod_command,flowmod_cookie,flowmod_cookie_mask,flowmod_flags,flowmod_flags_check_overlap,flowmod_flags_no_byte_counts,flowmod_flags_no_packet_counts,flowmod_flags_reset_counts,flowmod_flags_send_flow_rem,flowmod_hard_timeout,flowmod_idle_timeout,flowmod_out_group,flowmod_out_port,flowmod_pad,flowmod_priority,flowmod_table_id,frag_offset,halen,hatype,hdr_len,host,hw_size,hw_type,icmp_checksum,icmp_checksum_status,icmp_code,icmp_data_time,icmp_data_time_relative,icmp_ident,icmp_seq,icmp_seq_le,icmp_type,id,ident,instruction_actions_pad,instruction_length,instruction_type,ip_addr,ip_checksum,ip_checksum_status,ip_dsfield,ip_dsfield_dscp,ip_dsfield_ecn,ip_dst,ip_dst_host,ip_flags,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_offset,ip_hdr_len,ip_host,ip_id,ip_len,ip_proto,ip_src,ip_src_host,ip_ttl,ip_version,len,length,match_length,match_pad,match_type,nxtseq,opcode,option_kind,option_len,options,options_nop,options_timestamp,options_timestamp_tsecr,options_timestamp_tsval,oxm_class,oxm_field,oxm_hm,oxm_length,oxm_value_etheraddr,oxm_value_uint32,packet_in_buffer_id,packet_in_cookie,packet_in_pad,packet_in_reason,packet_in_table_id,packet_in_total_len,packet_length_encrypted,packet_out_acts_len,packet_out_buffer_id,packet_out_in_port,packet_out_pad,payload,pdu_size,pkttype,port,proto,proto_size,proto_type,resp_to,resptime,seq,seq_le,seq_raw,src,src_eth,src_host,src_hw_mac,src_proto_ipv4,srcport,stream,time_delta,time_relative,ttl,type,unused,urgent_pointer,version,window_size,window_size_scalefactor,window_size_value,xid
396,2024-08-02 22:27:29.124052,Match,1357,3532132361,,,,,,172.16.158.137,SEQ/ACK analysis,,,84,84,00:00:00:00:00:00,10.0.2.4,6,1,1,4,0x00000800,4a:43:fc:41:cc:66,10.0.1.2,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000092d9,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,1045,,1,10,01:01:08:0a:be:ec:26:49:87:cb:b3:f9,01,08:0a:be:ec:26:49:87:cb:b3:f9,2278274041,3203147337,0x00008000,0,0,4,,1,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:01:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:4a:43:fc:41:cc:66:08:06:00:01:08:00:06:04:00:01:4a:43:fc:41:cc:66:0a:00:01:02:00:00:00:00:00:00:0a:00:02:04,84,4,60866,6,,,,,961,,837586309,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60866,2,0.010466000,3.012453000,64,10,00:00,0,0x00000004,83,-1,83,0
397,2024-08-02 22:27:29.125817,Action,1269,2038297923,16,65509,00:00:00:00:00:00,4294967291,0,172.16.158.141,SEQ/ACK analysis,0.002191000,395,82,82,00:00:00:00:00:00,10.0.2.4,6,1,1,4,0x00000800,4a:43:fc:41:cc:66,10.0.1.2,0x000071be,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60878,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00006624,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,1867,,1,10,01:01:08:0a:87:cb:b4:32:be:ec:26:48,01,08:0a:87:cb:b4:32:be:ec:26:48,3203147336,2278274098,,,,,,,,,,,,,,16,4294967295,1,00:00:00:00:00:00,04:0d:00:52:0a:24:c0:e4:ff:ff:ff:ff:00:00:00:01:00:10:00:00:00:00:00:00:00:00:00:10:ff:ff:ff:fb:ff:e5:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:4a:43:fc:41:cc:66:08:06:00:01:08:00:06:04:00:01:4a:43:fc:41:cc:66:0a:00:01:02:00:00:00:00:00:00:0a:00:02:04,82,0,6633,6,,,,,1785,,2148152168,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,4,0.002191000,1.508202000,64,13,00:00,0,0x00000004,505,-1,505,170180836
398,2024-08-02 22:27:29.126107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.2.4,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,4a:43:fc:41:cc:66,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,00:00,,,,,,
399,2024-08-02 22:27:29.126111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.2.4,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,4a:43:fc:41:cc:66,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,00:00,,,,,,
400,2024-08-02 22:27:29.126132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,0x00000800,,,,,,,86:5d:c6:11:7d:d4,,86:5d:c6:11:7d:d4,10.0.2.4,,,,,,,00:00,,,,,,
401,2024-08-02 22:27:29.126438,Match,1867,2148152250,,,,,,172.16.158.137,SEQ/ACK analysis,0.000621000,397,84,84,4a:43:fc:41:cc:66,10.0.1.2,6,1,2,4,0x00000800,86:5d:c6:11:7d:d4,10.0.2.4,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,4a:43:fc:41:cc:66,4867068,4a:43:fc:41:cc:66,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0,1,86:5d:c6:11:7d:d4,0,1,8805830,86:5d:c6:11:7d:d4,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000015cb,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,1353,,1,10,01:01:08:0a:be:ec:26:4b:87:cb:b4:32,01,08:0a:be:ec:26:4b:87:cb:b4:32,2278274098,3203147339,0x00008000,0,0,4,,3,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:03:00:00:00:00:00:00:4a:43:fc:41:cc:66:86:5d:c6:11:7d:d4:08:06:00:01:08:00:06:04:00:02:86:5d:c6:11:7d:d4:0a:00:02:04:4a:43:fc:41:cc:66:0a:00:01:02,84,4,60878,6,,,,,1269,,2038297923,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60878,4,0.000621000,1.508823000,64,10,00:00,0,0x00000004,83,-1,83,0
402,2024-08-02 22:27:29.126703,Action,1045,837586393,16,65509,00:00:00:00:00:00,4294967291,0,172.16.158.141,SEQ/ACK analysis,0.002651000,396,82,82,00:00:00:00:00:00,10.0.2.4,6,1,1,4,0x00000800,4a:43:fc:41:cc:66,10.0.1.2,0x000064ea,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60866,,ff:ff:ff:ff:ff:ff,16777215,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,1,1,16777215,ff:ff:ff:ff:ff:ff,1,1,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00005f21,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,1439,,1,10,01:01:08:0a:87:cb:b4:32:be:ec:26:49,01,08:0a:87:cb:b4:32:be:ec:26:49,3203147337,2278274098,,,,,,,,,,,,,,16,4294967295,1,00:00:00:00:00:00,04:0d:00:52:93:aa:c4:18:ff:ff:ff:ff:00:00:00:01:00:10:00:00:00:00:00:00:00:00:00:10:ff:ff:ff:fb:ff:e5:00:00:00:00:00:00:ff:ff:ff:ff:ff:ff:4a:43:fc:41:cc:66:08:06:00:01:08:00:06:04:00:01:4a:43:fc:41:cc:66:0a:00:01:02:00:00:00:00:00:00:0a:00:02:04,82,0,6633,6,,,,,1357,,3532132361,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,2,0.002651000,3.015104000,64,13,00:00,0,0x00000004,506,-1,506,2477442072
403,2024-08-02 22:27:29.126880,Timestamps,1439,3532132443,,,,,,172.16.158.137,SEQ/ACK analysis,0.000177000,402,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000092da,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1045,,1,10,01:01:08:0a:be:ec:26:4c:87:cb:b4:32,01,08:0a:be:ec:26:4c:87:cb:b4:32,2278274098,3203147340,,,,,,,,,,,,,,,,,,,,4,60866,6,,,,,1045,,837586393,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60866,2,0.000177000,3.015281000,64,,00:00,0,4,83,-1,83,
404,2024-08-02 22:27:29.127070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.2.4,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,4a:43:fc:41:cc:66,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,00:00,,,,,,
405,2024-08-02 22:27:29.127073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:00:00:00,10.0.2.4,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,4a:43:fc:41:cc:66,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,00:00,,,,,,
406,2024-08-02 22:27:29.129607,Match,1353,2038298007,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,0.003169000,401,104,104,,,,,,,,,,0x00005858,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60878,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,4294967295,0,0x0000000000000000,0x0000000000000000,0x00000000,0,0,0,0,0,0,0,0,0,00:00,1,0,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00006625,,00:00:00:00,24,4,,,,,,,,,,,,,,,,,,,,,,,104,104,32,,1,1971,,1,10,01:01:08:0a:87:cb:b4:35:be:ec:26:4b,01,08:0a:87:cb:b4:35:be:ec:26:4b,3203147339,2278274101,0x00008000,0,0,4,4a:43:fc:41:cc:66,3,,,,,,,,,,,,04:0e:00:68:0a:24:c0:e5:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:ff:ff:ff:ff:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:20:80:00:00:04:00:00:00:03:80:00:06:06:4a:43:fc:41:cc:66:80:00:08:06:86:5d:c6:11:7d:d4:00:04:00:18:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00,104,0,6633,6,,,,,1867,,2148152250,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,4,0.003169000,1.511992000,64,14,00:00,0,0x00000004,505,-1,505,170180837
407,2024-08-02 22:27:29.129645,Action,1353,2038298007,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,,,186,82,4a:43:fc:41:cc:66,10.0.1.2,6,1,2,4,0x00000800,86:5d:c6:11:7d:d4,10.0.2.4,0x0000dc18,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60878,,4a:43:fc:41:cc:66,4867068,4a:43:fc:41:cc:66,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0,1,86:5d:c6:11:7d:d4,0,1,8805830,86:5d:c6:11:7d:d4,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00006626,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,2053,,1,10,01:01:08:0a:87:cb:b4:35:be:ec:26:4b,01,08:0a:87:cb:b4:35:be:ec:26:4b,3203147339,2278274101,,,,,,,,,,,,,,16,4294967295,3,00:00:00:00:00:00,04:0d:00:52:0a:24:c0:e6:ff:ff:ff:ff:00:00:00:03:00:10:00:00:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00:4a:43:fc:41:cc:66:86:5d:c6:11:7d:d4:08:06:00:01:08:00:06:04:00:02:86:5d:c6:11:7d:d4:0a:00:02:04:4a:43:fc:41:cc:66:0a:00:01:02,82,0,6633,6,,,,,1971,,2148152354,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,4,0.000038000,1.512030000,64,13,00:00,0,0x00000004,505,-1,505,170180838
408,2024-08-02 22:27:29.129926,Timestamps,2053,2148152436,,,,,,172.16.158.137,SEQ/ACK analysis,0.000281000,407,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x000015cc,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1353,,1,10,01:01:08:0a:be:ec:26:4f:87:cb:b4:35,01,08:0a:be:ec:26:4f:87:cb:b4:35,2278274101,3203147343,,,,,,,,,,,,,,,,,,,,4,60878,6,,,,,1353,,2038298007,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60878,4,0.000281000,1.512311000,64,,00:00,0,4,83,-1,83,
409,2024-08-02 22:27:29.130220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,86:5d:c6:11:7d:d4,,86:5d:c6:11:7d:d4,10.0.2.4,,,,,,,00:00,,,,,,
410,2024-08-02 22:27:29.130224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,0x00000800,,,,,,,86:5d:c6:11:7d:d4,,86:5d:c6:11:7d:d4,10.0.2.4,,,,,,,00:00,,,,,,
411,2024-08-02 22:27:29.131021,Match,2723,1716828048,,,,,,172.16.158.137,SEQ/ACK analysis,0.007920000,390,84,84,4a:43:fc:41:cc:66,10.0.1.2,6,1,2,4,0x00000800,86:5d:c6:11:7d:d4,10.0.2.4,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,4a:43:fc:41:cc:66,4867068,4a:43:fc:41:cc:66,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0,1,86:5d:c6:11:7d:d4,0,1,8805830,86:5d:c6:11:7d:d4,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c958,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,1801,,1,10,01:01:08:0a:be:ec:26:50:87:cb:b4:2f,01,08:0a:be:ec:26:50:87:cb:b4:2f,2278274095,3203147344,0x00008000,0,0,4,,2,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:02:00:00:00:00:00:00:4a:43:fc:41:cc:66:86:5d:c6:11:7d:d4:08:06:00:01:08:00:06:04:00:02:86:5d:c6:11:7d:d4:0a:00:02:04:4a:43:fc:41:cc:66:0a:00:01:02,84,4,60876,6,,,,,1717,,3006295330,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.007920000,1.519475000,64,10,00:00,0,0x00000004,83,-1,83,0
412,2024-08-02 22:27:29.134427,Match,1801,3006295414,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,0.003406000,411,104,104,,,,,,,,,,0x0000ab08,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60876,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,4294967295,0,0x0000000000000000,0x0000000000000000,0x00000000,0,0,0,0,0,0,0,0,0,00:00,1,0,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x00005939,,00:00:00:00,24,4,,,,,,,,,,,,,,,,,,,,,,,104,104,32,,1,2827,,1,10,01:01:08:0a:87:cb:b4:3a:be:ec:26:50,01,08:0a:87:cb:b4:3a:be:ec:26:50,3203147344,2278274106,0x00008000,0,0,4,4a:43:fc:41:cc:66,2,,,,,,,,,,,,04:0e:00:68:e6:95:76:0c:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:ff:ff:ff:ff:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:20:80:00:00:04:00:00:00:02:80:00:06:06:4a:43:fc:41:cc:66:80:00:08:06:86:5d:c6:11:7d:d4:00:04:00:18:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00,104,0,6633,6,,,,,2723,,1716828048,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,3,0.003406000,1.522881000,64,14,00:00,0,0x00000004,503,-1,503,3868554764
413,2024-08-02 22:27:29.134498,Action,1801,3006295414,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,,,186,82,4a:43:fc:41:cc:66,10.0.1.2,6,1,2,4,0x00000800,86:5d:c6:11:7d:d4,10.0.2.4,0x00002ec9,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60876,,4a:43:fc:41:cc:66,4867068,4a:43:fc:41:cc:66,4a:43:fc:41:cc:66,0,1,4867068,4a:43:fc:41:cc:66,0,1,86:5d:c6:11:7d:d4,0,1,8805830,86:5d:c6:11:7d:d4,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000593a,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,2909,,1,10,01:01:08:0a:87:cb:b4:3a:be:ec:26:50,01,08:0a:87:cb:b4:3a:be:ec:26:50,3203147344,2278274106,,,,,,,,,,,,,,16,4294967295,2,00:00:00:00:00:00,04:0d:00:52:e6:95:76:0d:ff:ff:ff:ff:00:00:00:02:00:10:00:00:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00:4a:43:fc:41:cc:66:86:5d:c6:11:7d:d4:08:06:00:01:08:00:06:04:00:02:86:5d:c6:11:7d:d4:0a:00:02:04:4a:43:fc:41:cc:66:0a:00:01:02,82,0,6633,6,,,,,2827,,1716828152,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,3,0.000071000,1.522952000,64,13,00:00,0,0x00000004,503,-1,503,3868554765
414,2024-08-02 22:27:29.134923,Timestamps,2909,1716828234,,,,,,172.16.158.137,SEQ/ACK analysis,0.000425000,413,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c959,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1801,,1,10,01:01:08:0a:be:ec:26:54:87:cb:b4:3a,01,08:0a:be:ec:26:54:87:cb:b4:3a,2278274106,3203147348,,,,,,,,,,,,,,,,,,,,4,60876,6,,,,,1801,,3006295414,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.000425000,1.523377000,64,,00:00,0,4,83,-1,83,
415,2024-08-02 22:27:29.135249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,86:5d:c6:11:7d:d4,,86:5d:c6:11:7d:d4,10.0.2.4,,,,,,,00:00,,,,,,
416,2024-08-02 22:27:29.135255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a:43:fc:41:cc:66,10.0.1.2,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,0x00000800,,,,,,,86:5d:c6:11:7d:d4,,86:5d:c6:11:7d:d4,10.0.2.4,,,,,,,00:00,,,,,,
